id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host name
6064708,9240658,Tower Hamlets,51.51294924,-0.010505299,Private room,49,2,9,31/08/2015,2.11,5,160,Fantastic En Suite Double Room,Mary
6224074,16814584,Haringey,51.57525801,-0.128600814,Entire home/apt,49,3,2,31/08/2015,2,2,306,Sunny Studio with Private Garden ,Luke And Gail
3259235,3014394,Hackney,51.55775907,-0.06291408,Entire home/apt,49,2,9,31/08/2015,0.66,1,61,Cute sunny 1br aprt Stoke Newington,Richie Helen
583333,2284487,Redbridge,51.5692864,0.064334496,Private room,48,3,68,31/08/2015,2.93,6,342, London 5 15 mins to City,Rafik
7977745,3133774,Westminster,51.52678678,-0.16909804,Private room,48,1,2,31/08/2015,2,2,352,Central London large Master Bedroom,Enrico
450847,1384450,Hammersmith and Fulham,51.5131215,-0.225661981,Private room,48,1,47,31/08/2015,1.22,1,238,cute stylish flat near Notting Hill,Sunna
1761152,4655397,Hackney,51.54099241,-0.065811696,Private room,47,2,28,31/08/2015,1.3,1,311,Large light room London Fields,Jane
3378466,2599550,Tower Hamlets,51.52732921,-0.053331651,Private room,47,1,41,31/08/2015,2.96,1,351,Large double room with king bed,Mel
6603786,34552496,Lambeth,51.46769152,-0.133196911,Private room,47,1,5,31/08/2015,2.63,1,365,bright flat zone two,Candice
2565961,238125,Haringey,51.5751496,-0.089965551,Private room,46,2,42,31/08/2015,2.41,2,139,Bright spacious double room Zone 2,Bryan Gian Paolo
3526355,1121520,Hackney,51.55210065,-0.073888571,Private room,45,2,35,31/08/2015,2.66,1,340,Large Double Bedroom in Dalston E8,Alex And Conor
7377803,22359560,Hackney,51.54220048,-0.058174866,Private room,45,1,8,31/08/2015,7.27,2,327,Nice spacious room top location ,Luis
6572320,11069711,Camden,51.53320222,-0.132795049,Private room,45,3,20,31/08/2015,6.52,2,353,Small charming bedroom,Federica
1117720,6135032,Islington,51.53292236,-0.102705952,Private room,45,1,117,31/08/2015,4.11,2,280,Central London Sunny single room,Loic
7801917,12752711,Tower Hamlets,51.53203082,-0.06287653,Private room,45,2,2,31/08/2015,2,82,16,Cosy room for 4 Hackney SBH3 ,Emran
6804915,8628173,Hackney,51.53158495,-0.072965745,Private room,45,2,6,31/08/2015,2.69,1,348,Ensuite In Exciting Neighbourhood,Jelena
4920619,21387798,Ealing,51.52624289,-0.314333206,Private room,45,1,30,31/08/2015,4.25,1,295,Bedroom Private shower Lounge,Rachel
214995,193586,Kensington and Chelsea,51.51876274,-0.207046909,Private room,45,1,73,31/08/2015,1.9,2,320,Room overlooking Portobello Road,Julie
2659707,923042,Tower Hamlets,51.5160728,-0.022567804,Private room,45,1,108,31/08/2015,6.3,1,50,Large Room Private Bathroom E3 ,Katherine Craig
4797178,4241041,Tower Hamlets,51.51513943,-0.062315177,Private room,45,1,7,31/08/2015,1.94,1,11,Room in commercial road,Bentiress
7742605,13991816,Tower Hamlets,51.51408555,-0.060371346,Private room,45,3,3,31/08/2015,3,1,2,Beautiful East London flat,Olivia
309346,1590736,Southwark,51.49484473,-0.043169343,Private room,45,1,14,31/08/2015,0.43,1,365,Warmly bedroom in cental london,Candee
7305764,20936478,Hammersmith and Fulham,51.49014797,-0.221415622,Private room,45,2,1,31/08/2015,1,1,354,Cozy well lit room with double bed,Tyrell
5474905,28393741,Wandsworth,51.47335071,-0.159552582,Private room,45,1,1,31/08/2015,1,1,356,The Perfect guest room,Lucy
3926496,18706227,Lambeth,51.47121431,-0.105535565,Private room,45,1,9,31/08/2015,0.8,1,236,Light bright spacious double room,Saskia
6512296,9183808,Wandsworth,51.44135178,-0.213568916,Private room,45,1,11,31/08/2015,5,1,63,Spacious en suite room in SW19,Clare
7080135,37117862,Brent,51.53509221,-0.23529875,Private room,43,1,7,31/08/2015,3.68,2,334,Quality good London accommodation ,Vai
4088194,3519865,Hammersmith and Fulham,51.47013446,-0.18658705,Private room,43,1,11,31/08/2015,3.47,4,18,LOVELY DOUBLE BEDROOM,Felipe
3802032,15579964,Lambeth,51.45179348,-0.130106471,Private room,43,1,28,31/08/2015,5.71,1,16,Bright sunny double room in ZONE 2,Sadaf
5975854,807255,Brent,51.55298449,-0.228405572,Entire home/apt,43,1,13,31/08/2015,3.36,1,344,Light Bright Artists Loft Apartment,Yann
7692295,17902028,Hammersmith and Fulham,51.48718331,-0.207815885,Private room,42,1,4,31/08/2015,4,3,242,NICE COZY PRIVATE DOUBLE BEDROOM,Pilar
1176797,6362868,Greenwich,51.481321,0.023889582,Private room,42,1,46,31/08/2015,1.94,2,170,Lovely double room with breakfast,Mark
7343018,4573736,Hackney,51.54998575,-0.071802203,Private room,40,3,1,31/08/2015,1,1,115,LARGE DOUBLE ROOM,Redmond
4628574,23970967,Camden,51.54972628,-0.206613667,Private room,40,2,20,31/08/2015,2.21,1,338,Double room with own bathroom,NA
4557685,23627281,Camden,51.54325147,-0.144718976,Private room,40,3,6,31/08/2015,0.63,1,246,What a room in the heart of Camden,Nikolay
7352248,2114731,Islington,51.54167474,-0.100774753,Private room,40,2,3,31/08/2015,3,1,68,Super sunny double room available,Aysha
6035276,23967484,Hackney,51.53995848,-0.074511299,Private room,40,1,1,31/08/2015,1,1,120,Spacious Room in Dalston w garden,Maria
5321068,16610434,Hackney,51.53265378,-0.071896503,Private room,40,1,3,31/08/2015,1.32,1,125,Spacious double bed room in London,Amber
6832388,4749269,Tower Hamlets,51.5273976,-0.061683371,Private room,40,3,6,31/08/2015,3.4,1,28,Modern Apartment in Bethnal Green,Cassandra
6313232,32842887,Camden,51.52252714,-0.115819092,Private room,40,2,18,31/08/2015,5,1,92,Cozy room in London Zone 1,Carol
8109340,34038756,Tower Hamlets,51.52176274,-0.071550788,Private room,40,1,1,31/08/2015,1,1,0,Cute Double Bedroom by Brick Lane,Diana
8047463,11127220,Tower Hamlets,51.50574093,-0.072236351,Private room,40,1,1,31/08/2015,1,2,2,Tower Bridge dream location room ,Marina
3934975,1158918,Southwark,51.50275781,-0.102069674,Private room,40,5,32,31/08/2015,2.64,2,292,Solo in style in Central London,Lizzy
8018991,35552688,Tower Hamlets,51.48929692,-0.004579574,Private room,40,1,1,31/08/2015,1,4,83,Large Double room in Canary Wharf,Milo
4210312,1569626,Westminster,51.48525668,-0.138975125,Private room,40,1,25,31/08/2015,2.57,2,328,Cosy room 3 Victoria Zone 1,Kat
7928354,4720586,Wandsworth,51.47569201,-0.175357532,Private room,40,1,2,31/08/2015,2,1,49,Large room in Battersea,Rachael
2814200,5030135,Greenwich,51.47509682,-0.010696924,Private room,40,1,95,31/08/2015,6.52,1,148,Twin room in beautiful Greenwich,Dave And Karen
7313334,37960580,Merton,51.41714721,-0.22589235,Private room,40,2,3,31/08/2015,3,1,29,Large Double room in Wimbledon,Moya
5782950,21453118,Westminster,51.48898403,-0.149890771,Entire home/apt,40,4,23,31/08/2015,4.76,1,83,Studio en plein centre de Londres ,Corinne
4166936,21626701,Haringey,51.58008873,-0.071367968,Private room,39,2,41,31/08/2015,3.67,1,286,Room friendly CubanTurkish couple,Elvan
4711236,6422632,Islington,51.53357954,-0.120244064,Private room,39,2,18,31/08/2015,4.15,4,297,TOP AREA Room private Outdoor ,Friedrich
1313616,7106582,Tower Hamlets,51.51757824,-0.073797609,Private room,39,1,89,31/08/2015,3.66,11,305, London Amazing location Room 7,Uros
7599632,35842774,Hounslow,51.49544887,-0.282149906,Private room,39,1,4,31/08/2015,4,2,63,Light and Spacious Double Room,Clare
4575135,22692357,Wandsworth,51.44095185,-0.151674872,Private room,39,1,1,31/08/2015,1,1,27,Lovely Ensuite Double Room,Vincenzo
6745497,9765105,Tower Hamlets,51.53091267,-0.026560636,Private room,38,2,12,31/08/2015,4.86,2,34,Great double room in amazing flat,Salmen
7799465,3133774,Westminster,51.52697048,-0.170891506,Private room,38,1,2,31/08/2015,2,2,355,Central London cosy Single Bedroom,Enrico
5583878,4440113,Ealing,51.51287119,-0.261206801,Private room,38,1,9,31/08/2015,5,3,343,Fantastic Double Room zone 2,Priscila Stefane
530395,2604545,Ealing,51.50658359,-0.248021678,Private room,38,2,93,31/08/2015,2.61,1,296,Double room Acton Shepherd s Bush,Pierre
6571021,34276233,Greenwich,51.4847281,0.030236152,Private room,38,1,9,31/08/2015,6.28,1,313,Airy bedroom in cool Edwardian flat,Frances
7003200,34913324,Wandsworth,51.46046214,-0.175298536,Private room,38,3,3,31/08/2015,1.7,1,336,Spacious Room in Clapham,Syreta
3083280,15675461,Westminster,51.51909521,-0.196570429,Private room,37,3,11,31/08/2015,0.73,2,313,Double Room Notting Hill Portobello,Lucian
1430997,7693083,Ealing,51.4999901,-0.256084556,Private room,37,1,70,31/08/2015,2.85,1,101,Quiet and pretty single bedroom,Tamsin
1558767,8296372,Lambeth,51.46703181,-0.132925518,Private room,37,2,50,31/08/2015,2.28,1,322,A comfortable welcoming atmosphere ,Zenzi
1901842,9194608,Kensington and Chelsea,51.49791358,-0.167296546,Shared room,36,1,49,31/08/2015,2.22,1,33,Double pull out sofa Knightsbridge,Clarence James
4708930,1243129,Hackney,51.55323201,-0.055513982,Private room,36,1,20,31/08/2015,2.27,2,337,Large Double Bedroom,Reinis
6601643,34528050,Richmond upon Thames,51.45971633,-0.303883677,Private room,36,2,4,31/08/2015,1.46,1,318,Beautiful clean cosy single room,Oxana
4138612,20898341,Haringey,51.59615783,-0.090441339,Private room,35,1,19,31/08/2015,1.97,2,337,Piccadilly Line to central in 20min,NA
6435705,22526094,Barnet,51.59386781,-0.164711689,Private room,35,1,3,31/08/2015,3,2,59,Warm welcome spacious home,Lois
5753301,25736295,Hackney,51.5603931,-0.074777927,Private room,35,1,8,31/08/2015,1.71,1,208,Airy Room in Beautiful North London,Emily
1863034,9716618,Camden,51.55821402,-0.161929338,Private room,35,1,95,31/08/2015,4.35,1,255,Small room with sofa bed breakfast,Jason
8069605,28990111,Hackney,51.55695177,-0.086972215,Private room,35,1,1,31/08/2015,1,1,58,Cosy Flat in Near Newington Green,Anderson
5383734,27905919,Islington,51.53570498,-0.114644912,Private room,35,2,13,31/08/2015,2.35,1,0,Quiet room for a single female ,Lesley
7288105,32338765,Camden,51.52909772,-0.138178333,Private room,35,4,2,31/08/2015,2,1,26,1 week in London Best room for you,Sabina
5565016,16849355,Tower Hamlets,51.52114092,-0.046181464,Private room,35,1,26,31/08/2015,4.56,4,257,Double Room East London zone 2,Angelo
5135637,20115278,Ealing,51.51014623,-0.313835381,Private room,35,1,16,31/08/2015,2.3,1,341,Lovely double bedroom in Ealing,Marlene
3436597,9989299,Southwark,51.5013098,-0.085568659,Private room,35,3,38,31/08/2015,2.73,5,2,C VALUE ROOM CENTRAL LONDON ZONE 1,Memby
7506381,17678046,Southwark,51.49904551,-0.037287841,Private room,35,1,6,31/08/2015,6,1,15,10 minutes from central London,Amanda
7250281,32560495,Ealing,51.49627012,-0.311588056,Private room,35,1,2,31/08/2015,2,1,344,Cosy private room in quiet home ,Yasmine
5290104,21388083,Richmond upon Thames,51.47354387,-0.28594236,Private room,35,1,12,31/08/2015,1.88,3,354,Double bedroom quiet modern flat,Naz
5751270,26731054,Lambeth,51.46645226,-0.125497644,Private room,35,1,30,31/08/2015,6.38,2,322,Double room 3 mins from underground,Josephine
6037502,25906422,Wandsworth,51.46419949,-0.159419454,Private room,35,1,16,31/08/2015,4.17,1,349,1 2 Person Private Room,Jamie
5940698,7866483,Lambeth,51.44981372,-0.123994354,Private room,35,1,1,31/08/2015,1,1,310,Room in Fantastic Brixton Apartment,Jessica
4421397,5981253,Lambeth,51.44049174,-0.110112999,Private room,35,3,31,31/08/2015,3.13,1,297,Double bedroom near Brixton station,Cindy
702834,2237433,Islington,51.56849286,-0.124780095,Private room,34,1,36,31/08/2015,1.03,3,39,Single rm Architect designed Apt,Helga
1651191,8757367,Hackney,51.56421519,-0.074368848,Private room,34,3,48,31/08/2015,2.78,1,275,Quiet double bed private bathroom,Gabriel
6552713,209804,Waltham Forest,51.58615559,-0.008592304,Private room,33,1,6,31/08/2015,2.95,2,68,Room with a view 25min from central,Joseph
6285864,19029682,Tower Hamlets,51.53134484,-0.029706261,Private room,33,1,3,31/08/2015,0.91,1,92,En Suite Double in Modern Flat,James
7284955,19054457,Southwark,51.48318942,-0.105103747,Private room,33,1,5,31/08/2015,5,1,311,THE BEST VIEW FROM LONDON EVER,Marcelo
628073,753699,Lewisham,51.46537684,0.007883683,Private room,33,1,12,31/08/2015,0.36,1,145,Greenwich cosy and homely room,NA
624532,2988308,Lewisham,51.46206511,-0.00688986,Private room,33,2,71,31/08/2015,2.01,2,356,Twin Room in lovely Victorian house,Matthew
6929824,34662733,Wandsworth,51.46553899,-0.162234678,Private room,32,1,1,31/08/2015,1,1,347,Light cosy single bedroom,Sumitra
7321390,38352787,Hammersmith and Fulham,51.49771299,-0.217426973,Shared room,30,1,6,31/08/2015,5,1,317,SIGLE ROOM IN VERY NICE FLAT,Patricio
937010,3380520,Haringey,51.57874038,-0.080727287,Private room,30,1,110,31/08/2015,3.62,1,323,Large room in apartment off kitchen,Danny
4217430,20922899,Waltham Forest,51.56083494,-0.007002057,Private room,30,1,37,31/08/2015,3.4,1,12,Bright double room near underground,NA
7917263,36227411,Tower Hamlets,51.51353455,-0.032188462,Private room,30,1,2,31/08/2015,2,5,41,Shiny Single friendly flats hare,Marco
4812927,8561838,Lambeth,51.45695883,-0.116511973,Private room,30,2,8,31/08/2015,0.99,1,336,Comfortable room in Brixton,Nadia
4581714,23749457,Barnet,51.59367955,-0.177238747,Private room,29,2,10,31/08/2015,1.22,1,160,Room in peaceful house,NA
6130102,21772653,Westminster,51.51067171,-0.119205867,Shared room,28,1,3,31/08/2015,0.84,16,364,1 bed in 3 bed dorm central London,Phiroza
3990498,53348,Camden,51.55037826,-0.151688186,Private room,28,1,50,31/08/2015,4.14,2,348,Camden Town room with Wifi,NA
3349184,10252729,Brent,51.54001807,-0.246503913,Private room,28,2,34,31/08/2015,2.66,2,327,Single room with a four poster bed ,Sandira
7796461,37243837,Wandsworth,51.47053214,-0.17617556,Private room,28,1,4,31/08/2015,4,3,245,2 bedroom close to Clapham Junction,Javier
317355,1629541,Wandsworth,51.42280184,-0.141154371,Private room,28,1,25,31/08/2015,0.85,1,349,Beautiful Room in Victorian Home ,Lyndsay Mark
4154152,21555052,Brent,51.54005472,-0.202613451,Private room,27,1,42,31/08/2015,3.84,1,161,Cosy loft room in vibrant Kilburn ,Teresa Graham
7528235,19692190,Tower Hamlets,51.5252879,-0.072247741,Private room,27,7,1,31/08/2015,1,1,14,Double room in heart of Shoreditch,Jordan
7080769,12752711,Tower Hamlets,51.51277415,-0.06668196,Private room,27,2,7,31/08/2015,3.75,82,337,GREAT ROOM IN ALDGATE EAST HAD 2,Emran
7458169,39060639,Kingston upon Thames,51.39013068,-0.288376655,Private room,27,1,8,31/08/2015,8,1,242,Twin room with en suite,R
7101235,15171582,Enfield,51.63320427,-0.128099878,Private room,25,1,2,31/08/2015,1.67,2,254,Big pink room,Hevesi
7765790,24184542,Tower Hamlets,51.52609692,-0.015192546,Private room,25,1,1,31/08/2015,1,1,253,A convenient home away from city,Mark
7020603,32353903,Tower Hamlets,51.51681351,-0.020967348,Private room,25,1,5,31/08/2015,2.68,5,342,DBL ROOM NEWLY REFURBISHED FLAT,Zaid
7616192,684191,Redbridge,51.58139642,0.101222753,Private room,24,1,1,31/08/2015,1,2,118,Real Value 4 UR III,Samir
2898183,13757875,Waltham Forest,51.60265925,-0.00283931,Private room,23,1,6,31/08/2015,0.45,1,297,Gorgeous Room in 100yr old house ,NA
1981589,1295404,Ealing,51.50459335,-0.291785711,Private room,23,3,60,31/08/2015,3.72,2,310,Nirvana Garden Room W5 Free Parking,Lilli
7753694,40766405,Ealing,51.50804846,-0.351645328,Shared room,20,1,4,31/08/2015,4,1,253,Arty Room to rent,Shantella
7380617,9393763,Lambeth,51.43229949,-0.114227319,Private room,20,1,1,31/08/2015,1,3,24,Lovely bright room,Anna
